"Palay and Corn: Area Harvested in Hectares by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2024"

"Commodity","Geolocation","2010 Q1","2010 Q2","2010 Q3","2010 Q4","2010 Annual","2011 Q1","2011 Q2","2011 Q3","2011 Q4","2011 Annual","2012 Q1","2012 Q2","2012 Q3","2012 Q4","2012 Annual","2013 Q1","2013 Q2","2013 Q3","2013 Q4","2013 Annual","2014 Q1","2014 Q2","2014 Q3","2014 Q4","2014 Annual","2015 Q1","2015 Q2","2015 Q3","2015 Q4","2015 Annual","2016 Q1","2016 Q2","2016 Q3","2016 Q4","2016 Annual","2017 Q1","2017 Q2","2017 Q3","2017 Q4","2017 Annual","2018 Q1","2018 Q2","2018 Q3","2018 Q4","2018 Annual","2019 Q1","2019 Q2","2019 Q3","2019 Q4","2019 Annual","2020 Q1","2020 Q2","2020 Q3","2020 Q4","2020 Annual","2021 Q1","2021 Q2","2021 Q3","2021 Q4","2021 Annual","2022 Q1","2022 Q2","2022 Q3","2022 Q4","2022 Annual","2023 Q1","2023 Q2","2023 Q3","2023 Q4","2023 Annual"
"Corn","....Occidental Mindoro",3579.00,7539.00,4139.00,1192.00,16449.00,3300.00,7975.00,3280.00,1076.00,15631.00,3600.00,7925.00,3918.00,1176.00,16619.00,6454.00,8070.00,4108.00,1216.00,19848.00,6469.00,8050.00,3750.00,1287.00,19556.00,8325.00,7486.00,3945.00,1295.00,21051.00,9803.00,4834.00,3935.00,1300.00,19872.00,8547.00,6790.00,3327.00,1307.00,19971.00,9803.00,7727.00,2971.00,1281.00,21782.00,9381.00,7489.00,1393.00,1385.00,19648.00,8928.00,7522.00,2546.00,1414.00,20410.00,8790.00,6600.00,2582.00,1142.00,19114.00,9050.00,6939.00,4390.00,1436.00,21815.00,8830.00,6686.50,3383.28,1344.20,20243.98
"Corn","....Oriental Mindoro",4.00,122.00,4.00,56.00,186.00,83.00,143.00,182.00,230.00,638.00,99.00,29.00,103.00,75.00,306.00,48.00,38.00,320.00,120.00,526.00,16.00,60.00,335.00,1120.00,1531.00,600.00,378.00,365.00,550.00,1893.00,648.00,403.00,347.00,610.00,2008.00,173.00,103.00,399.00,944.00,1619.00,402.00,399.00,505.00,640.00,1946.00,257.00,168.00,336.00,670.00,1431.00,160.00,301.00,709.00,648.00,1818.00,138.00,256.00,594.00,677.00,1665.00,125.00,270.27,471.00,603.00,1469.27,303.66,264.60,376.00,554.00,1498.26
"Corn","....Palawan",1070.00,92.00,2157.00,2062.00,5381.00,2000.00,371.00,4751.00,2252.00,9374.00,1017.00,245.00,3668.00,1764.00,6694.00,1400.00,211.00,2985.00,2062.00,6658.00,1832.00,598.00,2659.00,2127.00,7216.00,2606.00,582.00,2425.00,1951.00,7564.00,1627.00,402.00,2556.00,3116.00,7701.00,2042.00,535.00,2634.00,2224.00,7435.00,2124.00,484.00,2154.00,2138.00,6900.00,2893.00,449.00,2049.00,1779.00,7170.00,1649.00,395.00,3039.00,2055.00,7138.00,1636.00,592.00,2280.00,1907.00,6415.00,1583.00,556.88,2213.00,1845.00,6197.88,1672.00,521.00,2096.00,1789.00,6078.00
"Corn","....Romblon",113.00,0.00,648.00,52.00,813.00,64.00,40.00,522.00,30.00,656.00,88.00,37.00,554.00,47.00,726.00,97.00,48.00,539.00,86.00,770.00,90.00,30.00,520.00,48.00,688.00,97.00,28.00,516.00,50.00,691.00,101.00,58.00,452.00,112.00,723.00,111.00,133.00,447.00,122.00,813.00,113.00,171.00,341.00,132.00,757.00,177.00,119.00,237.00,222.00,755.00,82.00,59.00,449.00,167.00,757.00,64.00,158.00,377.00,78.00,677.00,182.00,173.00,222.00,135.00,712.00,138.00,60.00,175.00,187.00,560.00
"Corn","..REGION V (BICOL REGION)",22022.00,23173.00,25534.00,31083.00,101812.00,25619.00,28348.00,42333.00,11943.00,108243.00,32674.00,26085.00,42379.00,11826.00,112964.00,25587.00,30079.00,40147.00,13769.00,109582.00,30651.00,28173.00,40451.00,14321.00,113596.00,29824.00,24446.00,31156.00,17599.00,103025.00,28349.00,27608.00,34092.00,17495.00,107544.00,31933.00,28170.00,36666.00,17847.00,114616.00,30856.00,28399.00,34917.00,17728.00,111900.00,29074.00,28097.00,29146.50,18749.00,105066.50,27525.00,29339.99,31770.00,18350.00,106984.99,29486.00,29487.38,31939.39,18017.10,108929.87,28800.28,28761.64,30272.14,17139.74,104973.80,29216.95,27342.11,29568.27,16822.13,102949.46
"Corn","....Albay",4074.00,6817.00,3840.00,6128.00,20859.00,3500.00,9823.00,3278.00,5149.00,21750.00,3500.00,11280.00,3315.00,4940.00,23035.00,3757.00,11420.00,3080.00,4197.00,22454.00,3805.00,9928.00,3291.00,4463.00,21487.00,3661.00,9878.00,2940.00,3021.00,19500.00,2968.00,10409.00,3792.00,3883.00,21052.00,2995.00,9654.00,3900.00,4542.00,21091.00,2978.00,9971.00,3706.00,3815.00,20470.00,2958.00,9951.00,3799.00,4049.00,20757.00,2872.00,9569.00,3802.00,4070.00,20313.00,3025.00,9819.00,3877.00,3978.00,20699.00,3040.00,9796.00,3365.00,3214.00,19415.00,3116.00,8573.00,2770.00,2885.00,17344.00
"Corn","....Camarines Norte",290.00,200.00,100.00,40.00,630.00,230.00,343.00,396.00,52.00,1021.00,256.00,335.00,395.00,70.00,1056.00,259.00,330.00,465.00,80.00,1134.00,265.00,354.00,140.00,85.00,844.00,314.00,339.00,333.00,90.00,1076.00,300.00,335.00,348.00,95.00,1078.00,293.00,350.00,348.00,97.00,1088.00,305.00,342.00,356.00,100.00,1103.00,314.00,342.00,187.00,95.00,938.00,300.00,357.00,295.00,100.00,1052.00,319.00,347.00,265.00,98.00,1029.00,311.00,268.00,279.00,146.12,1004.12,310.00,314.00,280.00,280.00,1184.00
"Corn","....Camarines Sur",8056.00,7962.00,5695.00,8568.00,30281.00,5060.00,15560.00,11546.00,4725.00,36891.00,9184.00,11585.00,11830.00,5880.00,38479.00,8375.00,13710.00,14679.00,7002.00,43766.00,9478.00,14284.00,16550.00,7700.00,48012.00,9635.00,10460.00,10357.00,8898.00,39350.00,9601.00,12818.00,12355.00,9872.00,44646.00,9918.00,14139.00,14582.00,9006.00,47645.00,10772.00,14139.00,13152.00,9170.00,47233.00,9532.00,13821.00,13664.00,9397.00,46414.00,8440.00,15405.00,13799.00,8946.00,46590.00,9805.00,15369.00,13475.00,9189.00,47838.00,9325.00,14427.00,13554.00,9162.00,46468.00,9355.00,14232.00,13401.00,9025.00,46013.00
"Corn","....Catanduanes",52.00,95.00,62.00,55.00,264.00,52.00,109.00,70.00,58.00,289.00,60.00,100.00,80.00,56.00,296.00,65.00,107.00,93.00,90.00,355.00,69.00,109.00,95.00,98.00,371.00,100.00,109.00,97.00,147.00,453.00,102.00,108.00,138.00,111.00,459.00,104.00,110.00,379.00,531.00,1124.00,110.00,109.00,263.00,441.00,923.00,105.00,90.00,207.50,305.00,707.50,34.00,119.99,193.00,327.00,673.99,83.00,63.38,176.39,89.10,411.87,17.28,37.64,34.14,21.62,110.68,4.95,6.11,6.27,10.13,27.46
"Corn","....Masbate",9505.00,8087.00,15832.00,16285.00,49709.00,16766.00,2507.00,27029.00,1950.00,48252.00,19659.00,2772.00,26724.00,855.00,50010.00,13104.00,4493.00,21815.00,2358.00,41770.00,17004.00,3478.00,20361.00,1854.00,42697.00,16075.00,3612.00,17372.00,5354.00,42413.00,15343.00,3881.00,17409.00,3414.00,40047.00,18592.00,3881.00,17419.00,3591.00,43483.00,16651.00,3791.00,17400.00,4120.00,41962.00,16127.00,3851.00,11246.00,4810.00,36034.00,15843.00,3841.00,13630.00,4818.00,38132.00,16207.00,3840.00,14092.00,4583.00,38722.00,16059.00,4182.00,12990.00,4536.00,37767.00,16389.00,4172.00,13064.00,4564.00,38189.00
"Corn","....Sorsogon",45.00,12.00,5.00,7.00,69.00,11.00,6.00,14.00,9.00,40.00,15.00,13.00,35.00,25.00,88.00,27.00,19.00,15.00,42.00,103.00,30.00,20.00,14.00,121.00,185.00,39.00,48.00,57.00,89.00,233.00,35.00,57.00,50.00,120.00,262.00,31.00,36.00,38.00,80.00,185.00,40.00,47.00,40.00,82.00,209.00,38.00,42.00,43.00,93.00,216.00,36.00,48.00,51.00,89.00,224.00,47.00,49.00,54.00,80.00,230.00,48.00,51.00,50.00,60.00,209.00,42.00,45.00,47.00,58.00,192.00
"Corn","..REGION VI (WESTERN VISAYAS)",29206.00,10376.00,45115.00,27805.00,112502.00,37121.00,15559.00,48386.00,21150.00,122216.00,35227.00,16415.00,50166.00,20761.00,122569.00,34030.00,15108.00,54984.00,19824.00,123946.00,34073.00,17161.00,50500.00,22578.00,124312.00,34465.00,15435.00,48322.00,21935.00,120157.00,30000.00,9643.00,44019.00,23429.00,107091.00,31651.00,14480.00,44497.00,19221.00,109849.00,28917.00,13232.00,47580.00,18269.00,107998.00,30289.00,13361.00,43379.00,21563.00,108592.00,29524.00,13051.00,45671.00,21231.00,109477.00,30290.00,14496.00,48574.00,20845.90,114205.90,31985.64,13908.66,44662.00,21415.52,111971.82,32439.70,14576.00,38692.00,18964.00,104671.70
"Corn","....Aklan",165.00,105.00,182.00,185.00,637.00,130.00,180.00,474.00,277.00,1061.00,145.00,252.00,386.00,260.00,1043.00,154.00,474.00,480.00,133.00,1241.00,174.00,257.00,277.00,397.00,1105.00,290.00,270.00,235.00,377.00,1172.00,222.00,385.00,293.00,362.00,1262.00,173.00,442.00,379.00,352.00,1346.00,195.00,485.00,311.00,376.00,1367.00,199.00,487.00,327.00,386.00,1399.00,214.00,496.00,434.00,312.00,1456.00,195.00,464.00,412.00,296.00,1367.00,154.64,448.00,387.00,224.98,1214.62,118.70,459.00,436.00,156.00,1169.70
"Corn","....Antique",423.00,78.00,292.00,81.00,874.00,213.00,1201.00,442.00,43.00,1899.00,227.00,1288.00,405.00,54.00,1974.00,293.00,815.00,401.00,45.00,1554.00,311.00,1086.00,405.00,50.00,1852.00,284.00,748.00,415.00,50.00,1497.00,234.00,826.00,387.00,61.00,1508.00,392.00,863.00,382.00,49.00,1686.00,487.00,885.00,408.00,71.00,1851.00,616.00,897.00,424.00,144.00,2081.00,745.00,955.00,521.00,65.00,2286.00,672.00,964.00,476.00,57.90,2169.90,608.00,1018.00,478.00,115.54,2219.54,779.00,1045.00,444.00,134.00,2402.00
"Corn","....Capiz",4940.00,2805.00,5938.00,2216.00,15899.00,4010.00,3862.00,4978.00,1950.00,14800.00,5547.00,3449.00,4641.00,2085.00,15722.00,5219.00,3240.00,5630.00,1760.00,15849.00,4937.00,3826.00,6323.00,2019.00,17105.00,4660.00,3925.00,5952.00,2226.00,16763.00,5301.00,701.00,6000.00,1977.00,13979.00,5310.00,1245.00,5700.00,1310.00,13565.00,5380.00,1967.00,6215.00,1330.00,14892.00,5408.00,2413.00,6237.00,1305.00,15363.00,5562.00,2267.00,6200.00,1286.00,15315.00,5160.00,2013.00,6383.00,1384.00,14940.00,6245.00,1774.00,5439.00,2017.00,15475.00,6110.00,2056.00,5903.00,1394.00,15463.00
"Corn","....Guimaras",109.00,5.00,383.00,193.00,690.00,82.00,46.00,429.00,105.00,662.00,21.00,35.00,390.00,75.00,521.00,9.00,9.00,399.00,59.00,476.00,53.00,12.00,435.00,52.00,552.00,51.00,4.00,251.00,79.00,385.00,65.00,3.00,189.00,120.00,377.00,110.00,30.00,297.00,87.00,524.00,45.00,37.00,565.00,179.00,826.00,37.00,10.00,283.00,105.00,435.00,65.00,12.00,468.00,104.00,649.00,63.00,26.00,439.00,125.00,653.00,70.00,32.66,373.00,148.00,623.66,81.00,55.00,241.00,97.00,474.00
"Corn","....Iloilo",11051.00,3320.00,12922.00,10520.00,37813.00,18466.00,5460.00,16153.00,3905.00,43984.00,16262.00,6021.00,17714.00,4440.00,44437.00,14575.00,4560.00,20748.00,5245.00,45128.00,13998.00,4430.00,14410.00,6780.00,39618.00,14270.00,2878.00,14539.00,5553.00,37240.00,8779.00,1062.00,8090.00,7299.00,25230.00,9296.00,3250.00,8269.00,2993.00,23808.00,7190.00,1888.00,8811.00,1779.00,19668.00,7793.00,1384.00,7508.00,2823.00,19508.00,6938.00,1911.00,8698.00,2394.00,19941.00,9667.00,2929.00,11814.00,1783.00,26193.00,10795.00,2166.00,9585.00,1590.00,24136.00,11001.00,2581.00,10166.00,2108.00,25856.00
"Corn","....Negros Occidental",12518.00,4063.00,25398.00,14610.00,56589.00,14220.00,4810.00,25910.00,14870.00,59810.00,13025.00,5370.00,26630.00,13847.00,58872.00,13780.00,6010.00,27326.00,12582.00,59698.00,14600.00,7550.00,28650.00,13280.00,64080.00,14910.00,7610.00,26930.00,13650.00,63100.00,15399.00,6666.00,29060.00,13610.00,64735.00,16370.00,8650.00,29470.00,14430.00,68920.00,15620.00,7970.00,31270.00,14534.00,69394.00,16236.00,8170.00,28600.00,16800.00,69806.00,16000.00,7410.00,29350.00,17070.00,69830.00,14533.00,8100.00,29050.00,17200.00,68883.00,14113.00,8470.00,28400.00,17320.00,68303.00,14350.00,8380.00,21502.00,15075.00,59307.00
"Corn","..REGION VII (CENTRAL VISAYAS)",40723.00,6631.00,115011.00,53615.00,215980.00,40187.00,9912.00,110790.00,51549.00,212438.00,38897.00,9125.00,109333.00,48915.00,206270.00,34554.00,8289.00,107665.00,47433.00,197941.00,30079.00,8137.00,105021.00,49852.00,193089.00,30592.00,7209.00,95946.00,53549.00,187296.00,25191.00,3917.00,93335.00,51824.00,174267.00,25760.00,7264.00,86439.00,44304.00,163767.00,26170.00,6957.00,77533.00,37532.00,148192.00,25196.00,5038.00,63993.00,35588.00,129815.00,19787.00,5617.00,77579.00,34426.00,137409.00,21195.00,5456.00,69160.00,31182.00,126993.00,17367.00,5706.99,67007.00,33437.00,123517.99,17996.00,5657.00,70361.00,32143.00,126157.00
"Corn","....Bohol",2532.00,1010.00,6859.00,4341.00,14742.00,1916.00,1193.00,6723.00,3741.00,13573.00,2520.00,956.00,6594.00,3462.00,13532.00,2225.00,934.00,6768.00,3864.00,13791.00,2289.00,1034.00,6834.00,3712.00,13869.00,2101.00,825.00,6590.00,3535.00,13051.00,2226.00,531.00,6696.00,3118.00,12571.00,2198.00,636.00,6652.00,2937.00,12423.00,2194.00,637.00,6377.00,2775.00,11983.00,2211.00,511.00,6405.00,2606.00,11733.00,2222.00,625.00,5928.00,2485.00,11260.00,1629.00,575.00,7134.00,918.00,10256.00,141.00,455.00,4118.00,1413.00,6127.00,374.00,520.00,6106.00,1155.00,8155.00
"Corn","....Cebu",23517.00,3592.00,70275.00,24305.00,121689.00,23700.00,4984.00,62858.00,24080.00,115622.00,22375.00,5170.00,62496.00,23851.00,113892.00,20970.00,4600.00,63130.00,21422.00,110122.00,17267.00,4418.00,62170.00,22839.00,106694.00,17032.00,4030.00,61980.00,20670.00,103712.00,12730.00,2160.00,53885.00,23806.00,92581.00,12308.00,3416.00,48499.00,21390.00,85613.00,12208.00,3034.00,45695.00,19015.00,79952.00,11270.00,2722.00,30730.00,15723.00,60445.00,9004.00,2694.00,38953.00,15393.00,66044.00,8838.00,2333.00,31160.00,12498.00,54829.00,7671.00,2297.00,36481.00,14526.00,60975.00,7719.00,2425.00,35258.00,14247.00,59649.00
"Corn","....Negros Oriental",13196.00,1995.00,33503.00,23205.00,71899.00,13605.00,3366.00,36581.00,22282.00,75834.00,12640.00,2696.00,36462.00,20227.00,72025.00,10738.00,2376.00,33909.00,20732.00,67755.00,9533.00,2317.00,32773.00,21911.00,66534.00,10300.00,1984.00,24174.00,27999.00,64457.00,9139.00,1226.00,29314.00,23490.00,63169.00,10152.00,2836.00,27881.00,18795.00,59664.00,10718.00,2856.00,24469.00,14364.00,52407.00,11115.00,1667.00,26002.00,16367.00,55151.00,8199.00,2286.00,29348.00,15998.00,55831.00,9950.00,2365.00,27446.00,17298.00,57059.00,8855.00,2854.00,24926.00,16834.00,53469.00,9765.00,2667.00,27292.00,16183.00,55907.00
"Corn","....Siquijor",1478.00,34.00,4374.00,1764.00,7650.00,966.00,369.00,4628.00,1446.00,7409.00,1362.00,303.00,3781.00,1375.00,6821.00,621.00,379.00,3858.00,1415.00,6273.00,990.00,368.00,3244.00,1390.00,5992.00,1159.00,370.00,3202.00,1345.00,6076.00,1096.00,0.00,3440.00,1410.00,5946.00,1102.00,376.00,3407.00,1182.00,6067.00,1050.00,430.00,992.00,1378.00,3850.00,600.00,138.00,856.00,892.00,2486.00,362.00,12.00,3350.00,550.00,4274.00,778.00,183.00,3420.00,468.00,4849.00,700.00,100.99,1482.00,664.00,2946.99,138.00,45.00,1705.00,558.00,2446.00
"Corn","..REGION VIII (EASTERN VISAYAS)",7908.00,23402.00,15214.00,18148.00,64672.00,7059.00,20850.00,14851.00,18190.00,60950.00,7370.00,20877.00,14870.00,18582.00,61699.00,7542.00,21758.00,14330.00,18092.00,61722.00,7104.00,21080.00,14345.00,18223.00,60752.00,7258.00,21083.00,14270.00,18798.00,61409.00,8133.00,16840.00,14253.00,17861.00,57087.00,8081.00,16463.00,13791.00,15337.00,53672.00,7507.00,16081.00,13894.00,15802.00,53284.00,7502.00,16141.00,13582.00,15331.00,52556.00,7386.00,15838.00,13638.00,15212.00,52074.00,6269.00,13677.67,12553.33,12454.20,44954.20,6754.90,13741.29,11095.35,10946.80,42538.34,6698.00,12722.00,11079.00,10592.50,41091.50
"Corn","....Biliran",89.00,214.00,97.00,182.00,582.00,95.00,214.00,99.00,182.00,590.00,101.00,214.00,99.00,182.00,596.00,101.00,214.00,72.00,182.00,569.00,101.00,214.00,72.00,182.00,569.00,101.00,214.00,74.00,182.00,571.00,101.00,214.00,74.00,182.00,571.00,97.00,180.00,75.00,184.00,536.00,96.00,132.00,81.00,183.00,492.00,100.00,150.00,73.00,185.00,508.00,94.00,145.00,76.00,178.00,493.00,84.00,137.00,77.00,182.00,480.00,92.90,148.00,77.21,180.00,498.11,90.00,148.00,74.00,183.50,495.50
"Corn","....Eastern Samar",60.00,78.00,59.00,50.00,247.00,60.00,84.00,58.00,48.00,250.00,60.00,78.00,65.00,47.00,250.00,65.00,78.00,68.00,46.00,257.00,65.00,84.00,70.00,48.00,267.00,69.00,84.00,68.00,48.00,269.00,0.00,84.00,57.00,52.00,193.00,70.00,84.00,59.00,52.00,265.00,70.00,84.00,61.00,52.00,267.00,75.00,50.00,46.00,48.00,219.00,58.00,41.00,30.00,47.00,176.00,57.00,55.00,33.00,45.00,190.00,63.00,52.82,33.14,48.00,196.96,52.00,43.00,22.00,48.00,165.00
"Corn","....Leyte",5341.00,16344.00,10661.00,11034.00,43380.00,4438.00,13793.00,10277.00,11078.00,39586.00,4594.00,13836.00,10423.00,11475.00,40328.00,4818.00,14650.00,10355.00,11158.00,40981.00,4655.00,14703.00,10469.00,11461.00,41288.00,4820.00,14739.00,10459.00,12502.00,42520.00,5672.00,10577.00,10465.00,12362.00,39076.00,5586.00,10338.00,9402.00,10488.00,35814.00,5574.00,10315.00,9385.00,11351.00,36625.00,5567.00,10395.00,9162.00,11252.00,36376.00,5486.00,10330.00,9155.00,11220.00,36191.00,4401.00,8200.00,8060.00,8307.00,28968.00,4990.00,8193.00,6606.00,6890.00,26679.00,4970.00,7271.00,6680.00,6895.00,25816.00
"Corn","....Northern Samar",1790.00,2568.00,2307.00,1805.00,8470.00,1805.00,2574.00,2322.00,1805.00,8506.00,1805.00,2574.00,2322.00,1805.00,8506.00,1812.00,2581.00,2367.00,1805.00,8565.00,1820.00,2587.00,2380.00,1815.00,8602.00,1829.00,2592.00,2343.00,1815.00,8579.00,1829.00,2587.00,2343.00,1815.00,8574.00,1810.00,2517.00,2355.00,1845.00,8527.00,1265.00,2207.00,2380.00,1705.00,7557.00,1249.00,2253.00,2402.00,1653.00,7557.00,1238.00,2260.00,2426.00,1651.00,7575.00,1237.00,2237.00,2437.00,1645.20,7556.20,1168.00,2241.00,2439.00,1649.00,7497.00,1156.00,2164.00,2444.00,1639.00,7403.00
"Corn","....Samar",466.00,3965.00,790.00,1211.00,6432.00,496.00,3965.00,975.00,1211.00,6647.00,513.00,3965.00,967.00,1211.00,6656.00,510.00,3965.00,967.00,1208.00,6650.00,253.00,3226.00,967.00,1200.00,5646.00,239.00,3226.00,970.00,1128.00,5563.00,338.00,3160.00,970.00,1120.00,5588.00,340.00,3192.00,1646.00,1120.00,6298.00,323.00,3193.00,1733.00,1271.00,6520.00,343.00,3174.00,1693.00,1248.00,6458.00,333.00,2957.00,1714.00,1226.00,6230.00,315.00,2924.00,1714.00,1250.00,6203.00,330.00,3019.00,1717.00,1199.80,6265.80,342.00,3019.00,1717.00,1207.00,6285.00
"Corn","....Southern Leyte",162.00,233.00,1300.00,3866.00,5561.00,165.00,220.00,1120.00,3866.00,5371.00,297.00,210.00,994.00,3862.00,5363.00,236.00,270.00,501.00,3693.00,4700.00,210.00,266.00,387.00,3517.00,4380.00,200.00,228.00,356.00,3123.00,3907.00,193.00,218.00,344.00,2330.00,3085.00,178.00,152.00,254.00,1648.00,2232.00,179.00,150.00,254.00,1240.00,1823.00,168.00,119.00,206.00,945.00,1438.00,177.00,105.00,237.00,890.00,1409.00,175.00,124.67,232.33,1025.00,1557.00,111.00,87.47,223.00,980.00,1401.47,88.00,77.00,142.00,620.00,927.00
"Corn","..REGION IX (ZAMBOANGA PENINSULA)",22859.00,3908.00,68684.00,47108.00,142559.00,26150.00,14204.00,53084.00,38969.00,132407.00,26566.00,9817.00,54404.00,44192.00,134979.00,25626.00,7797.00,51939.00,40587.00,125949.00,20587.00,8562.00,57048.00,43919.00,130116.00,21322.00,5612.00,59153.00,45503.00,131590.00,24295.00,5549.00,67804.00,47907.00,145555.00,21845.00,11634.00,62951.00,44631.00,141061.00,31212.00,9157.00,66047.00,35888.50,142304.50,23354.50,8768.20,62380.70,23578.35,118081.75,25786.53,9853.00,59076.40,21669.88,116385.81,28870.00,9433.40,63008.50,24713.00,126024.90,31620.38,12854.37,49682.19,24765.43,118922.37,35289.93,10502.83,49107.68,23370.13,118270.57
"Corn","....Zamboanga del Norte",4555.00,120.00,18100.00,9734.00,32509.00,5994.00,5469.00,10668.00,7575.00,29706.00,4040.00,4663.00,14594.00,12586.00,35883.00,6706.00,4026.00,12427.00,10872.00,34031.00,7003.00,4820.00,16068.00,13639.00,41530.00,5345.00,925.00,18111.00,14483.00,38864.00,8842.00,396.00,20420.00,10944.00,40602.00,6132.00,2069.00,20591.00,14487.00,43279.00,8972.00,2071.00,18859.00,11592.00,41494.00,5565.00,2060.00,19597.00,7401.00,34623.00,6113.03,1370.00,21788.45,7670.00,36941.48,6883.00,1834.40,20644.00,9493.00,38854.40,9063.00,3278.37,14031.98,8966.58,35339.93,10079.00,1898.00,10832.68,8634.25,31443.93
"Corn","....Zamboanga del Sur",12941.00,2762.00,42106.00,33983.00,91792.00,14834.00,7055.00,35128.00,28897.00,85914.00,18564.00,2727.00,33381.00,28775.00,83447.00,14274.00,2090.00,32754.00,27244.00,76362.00,9897.00,1948.00,32967.00,27480.00,72292.00,11992.00,3115.00,32868.00,27966.00,75941.00,12594.00,2384.00,38874.00,34210.00,88062.00,11833.00,7479.00,34335.00,26843.00,80490.00,18989.00,4356.00,39455.00,20493.00,83293.00,14472.00,4739.00,34783.70,12323.85,66318.55,16012.00,6235.00,29333.95,10145.19,61726.14,19106.00,6287.00,36863.00,12953.00,75209.00,20025.38,8147.00,30713.85,12817.86,71704.09,22128.00,7216.83,34483.00,11850.50,75678.33
"Corn","....Zamboanga Sibugay",4243.00,629.00,6480.00,2372.00,13724.00,3928.00,1035.00,5393.00,1657.00,12013.00,3061.00,1644.00,4292.00,1701.00,10698.00,3179.00,1103.00,4453.00,1523.00,10258.00,2350.00,1286.00,5693.00,1636.00,10965.00,2888.00,1375.00,5708.00,1645.00,11616.00,2152.00,2662.00,5856.00,1355.00,12025.00,3087.00,1720.00,5737.00,1920.00,12464.00,2762.00,1554.00,5983.00,1652.00,11951.00,2518.00,1900.00,5240.00,2113.00,11771.00,2850.00,1423.00,5446.00,2277.00,11996.00,2881.00,1312.00,5501.50,2267.00,11961.50,2532.00,1429.00,4936.36,2980.99,11878.36,3082.93,1388.00,3792.00,2885.38,11148.31
"Corn","....Zamboanga City",1120.00,397.00,1998.00,1019.00,4534.00,1394.00,645.00,1895.00,840.00,4774.00,901.00,783.00,2137.00,1130.00,4951.00,1467.00,578.00,2305.00,948.00,5298.00,1337.00,508.00,2320.00,1164.00,5329.00,1097.00,197.00,2466.00,1409.00,5169.00,707.00,107.00,2654.00,1398.00,4866.00,793.00,366.00,2288.00,1381.00,4828.00,489.00,1176.00,1750.00,2151.50,5566.50,799.50,69.20,2760.00,1740.50,5369.20,811.50,825.00,2508.00,1577.69,5722.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Corn","..REGION X (NORTHERN MINDANAO)",107217.00,22907.00,130801.00,105030.00,365955.00,111553.00,29925.00,124951.00,97630.00,364059.00,109384.00,28562.00,132431.00,106423.00,376800.00,102166.00,29321.00,142203.00,98875.00,372565.00,106209.00,26942.00,138131.00,103364.00,374646.00,106668.00,21665.00,136385.00,112322.00,377040.00,100405.00,12944.00,140689.00,116768.00,370806.00,103294.00,25121.00,130069.00,116031.00,374515.00,102257.00,27135.00,130007.00,111142.00,370541.00,102801.00,25052.40,136342.00,111946.00,376141.40,102601.25,22749.00,138581.00,107954.00,371885.25,89130.23,27907.50,139038.20,128789.03,384864.96,85104.02,33112.57,139791.00,132214.38,390221.97,86455.00,30386.00,139383.00,131708.00,387932.00
"Corn","....Bukidnon",60362.00,12061.00,58598.00,57973.00,188994.00,64719.00,13524.00,53423.00,54338.00,186004.00,61487.00,12976.00,60086.00,57551.00,192100.00,55991.00,13322.00,70095.00,50181.00,189589.00,60106.00,11061.00,63801.00,53031.00,187999.00,61080.00,6669.00,63400.00,59603.00,190752.00,56921.00,3650.00,63935.00,62734.00,187240.00,58031.00,12146.00,56225.00,65978.00,192380.00,59049.00,11849.00,56636.00,65660.00,193194.00,59120.00,11811.00,61634.00,62900.00,195465.00,58961.25,11500.00,62857.00,58022.00,191340.25,59432.23,11720.00,61597.20,76629.03,209378.46,58603.27,14001.00,63725.00,78563.00,214892.27,59308.00,14324.00,66299.00,79105.00,219036.00
"Corn","....Camiguin",56.00,112.00,188.00,60.00,416.00,54.00,141.00,233.00,53.00,481.00,55.00,136.00,243.00,53.00,487.00,47.00,120.00,234.00,56.00,457.00,48.00,122.00,160.00,110.00,440.00,55.00,124.00,150.00,83.00,412.00,41.00,85.00,79.00,123.00,328.00,65.00,82.00,122.00,78.00,347.00,49.00,89.00,103.00,108.00,349.00,75.00,85.00,67.00,93.00,320.00,70.00,105.00,75.00,80.00,330.00,80.00,87.00,92.00,64.00,323.00,51.75,70.00,100.00,70.68,292.43,39.00,60.00,74.00,58.00,231.00
"Corn","....Lanao del Norte",28126.00,8323.00,41000.00,26050.00,103499.00,27811.00,11870.00,42320.00,22051.00,104052.00,28005.00,12105.00,42430.00,24126.00,106666.00,26990.00,12680.00,43000.00,24320.00,106990.00,27740.00,12219.00,43550.00,24100.00,107609.00,27780.00,12204.00,42410.00,25373.00,107767.00,27944.00,8155.00,43013.00,29859.00,108971.00,28358.00,8850.00,42620.00,29120.00,108948.00,26999.00,11062.00,43500.00,24736.00,106297.00,27421.00,11218.00,44017.00,27218.00,109874.00,27165.00,9564.00,44910.00,28200.00,109839.00,11603.00,11730.00,48009.00,31072.00,102414.00,10880.00,12760.00,47100.00,31783.70,102523.70,11142.00,12040.00,44775.00,33933.00,101890.00
